alpha_deg,beta_deg,deltaS_deg,deltaD_deg,CL,CD,CY,Cl,Cm,Cn,L_Nm,M_Nm,N_Nm,p_dot,q_dot,r_dot,V,qbar,alpha_eff_deg,beta_eff_deg
-7.5,-4.0,10.0,10.0,-0.6467784643173218,0.0415361245471239,-0.0053164577111601,-0.0249555464833974,0.2884415984153747,-0.0002635898708831,-5.957847550516275,6.757092513018694,-0.0629290273257236,-7.447309438145345,56.30910427515579,-0.3496057073651316,20.22374841615669,250.5125000000001,-7.499999999999999,-4.000000000000001
-5.0,4.0,-10.0,10.0,-0.2903213500976562,0.0287728776532411,-0.0186523869633674,-0.0295883528888225,0.0839807540178299,0.0048539908602833,-7.0638763971672915,1.967350504674279,1.158834072273563,-8.829845496459114,16.394587538952326,6.437967068186461,20.223748416156692,250.5125000000002,-4.999999999999999,3.999999999999999
15.0,4.0,10.0,-5.0,0.9895358681678772,0.0727471747744083,-0.0021899619605392,-0.0013213510392233,-0.1932407915592193,0.0009008234483189,-0.3154572494594134,-4.526898731070849,0.2150611599944511,-0.3943215618242667,-37.72415609225708,1.194784222191395,20.22374841615669,250.5125000000001,14.999999999999998,4.000000000000001
5.0,-6.0,20.0,-10.0,0.1326131671667099,0.032346278553009,0.0169842783361673,0.0308251082897186,0.1155955940485,-0.0017393791349604,7.359137418228018,2.7079662828599615,-0.4152566134160866,9.198921772785022,22.566385690499683,-2.3069811856449256,20.22374841615669,250.5125000000001,4.999999999999999,-6.000000000000001
2.5,-4.0,10.0,5.0,0.0764960125088691,0.021342433181703,0.0021046311594545,-0.0075031192973256,0.0977895855903625,-0.0009006295586004,-1.791282789841632,2.290839047744711,-0.2150148710708556,-2.2391034873020397,19.090325397872594,-1.1945270615047532,20.223748416156685,250.5125,2.5000000000000004,-4.000000000000001
2.5,0.0,-20.0,5.0,0.3730456233024597,0.0325360969948768,-0.0034971856512129,-0.012114911340177,-0.1633264571428299,-6.151052366476506e-05,-2.892294700932122,-3.826119348944988,-0.0146849247717697,-3.615368376165153,-31.8843279078749,-0.0815829153987206,20.223748416156695,250.5125000000003,2.4999999999999996,0.0
12.5,2.0,-20.0,-10.0,1.0163602828979492,0.0728442595648765,0.000443912402261,0.0146817024797201,-0.37470144033432,0.0025377024430781,3.505086342805698,-8.777833402012517,0.6058470526578523,4.381357928507122,-73.14861168343765,3.3658169592102904,20.223748416156695,250.5125000000003,12.500000000000002,1.9999999999999996
2.5,2.0,-10.0,-10.0,0.2647925317287445,0.0225266154232621,0.0036129143554717,0.020601786673069,-0.0817382186651229,0.0004945521359331,4.918437844992155,-1.9148164079101428,0.1180685918311742,6.148047306240194,-15.956803399251193,0.6559366212843014,20.223748416156695,250.5125000000003,2.5,1.9999999999999991
17.5,-4.0,-20.0,10.0,1.509069800376892,0.1359494329738617,0.0003884520556312,-0.002467957092449,-0.5233009457588196,-0.0030172204133123,-0.5891961583694068,-12.258956135551784,-0.7203264116367765,-0.7364951979617584,-102.15796779626486,-4.001813397982091,20.22374841615669,250.5125000000001,17.500000000000004,-4.0
20.0,0.0,-10.0,-5.0,1.5246193408966064,0.1338845939683914,-0.0003679856890812,0.0117762349545955,-0.4985879361629486,0.002712960820645,2.8114396382871583,-11.680024063923394,0.6476879594955076,3.514299547858948,-97.33353386602828,3.5982664416417087,20.223748416156695,250.5125000000003,20.0,0.0
-7.5,2.0,20.0,0.0,-0.7540547251701355,0.0526090973365306,-0.0033742501400411,0.0013661300763487,0.3835242092609405,0.001968971453607,0.3261477256960122,8.98451741078822,0.4700691190919727,0.4076846571200153,74.87097842323517,2.6114951060665152,20.223748416156695,250.5125000000003,-7.499999999999998,1.9999999999999996
-10.0,-2.0,20.0,0.0,-0.9221614003181458,0.0667361208546161,0.0028537351172417,-0.0026496851351112,0.4204505085945129,-0.0022264632862061,-0.6325816227812991,9.849560532623409,-0.531542310438384,-0.7907270284766239,82.07967110519506,-2.9530128357687997,20.22374841615669,250.5125000000001,-10.000000000000002,-2.0000000000000004
-10.0,4.0,-10.0,-5.0,-0.6374956369400024,0.040008375545144,-0.0017045467393472,0.0124427946284413,0.1649984270334243,0.002092337468639,2.9705730366576124,3.86528726124264,0.4995213256771474,3.7132162958220154,32.210727177022,2.7751184759841525,20.22374841615669,250.5125000000001,-10.0,4.0
-10.0,-2.0,-10.0,10.0,-0.6634519696235657,0.0449567997205257,-0.0093800788745284,-0.0264423619955778,0.1891093850135803,0.0019560426007956,-6.3128075255745815,4.430115547261235,0.4669825052963193,-7.891009406968227,36.9176295605103,2.5943472516462185,20.22374841615669,250.5125000000001,-10.000000000000002,-2.0000000000000004
7.5,-6.0,0.0,10.0,0.5254970788955688,0.0356378742802143,0.0026459675282239,-0.0096548134461045,-0.1015287414193153,-0.0013698362745344,-2.3049748351066515,-2.3784332851765924,-0.3270325375672724,-2.8812185438833144,-19.820277376471605,-1.8168474309292917,20.223748416156695,250.5125000000003,7.499999999999998,-6.0
17.5,-2.0,20.0,0.0,1.078662395477295,0.0874761642265319,0.0014432547613978,0.0068156118504703,-0.1702328622341156,0.00029304146301,1.6271483533974684,-3.987910222350828,0.069960253675688,2.0339354417468356,-33.2325851862569,0.3886680759760446,20.22374841615669,250.5125000000001,17.500000000000007,-2.0
15.0,2.0,0.0,-5.0,1.0931106805801392,0.0782208443927764,-0.0005057488451711,0.0050044930540025,-0.2888129949569702,0.0013888992834836,1.19476472707984,-6.7657929251796425,0.3315836100612682,1.4934559088498,-56.381607709830355,1.8421311670070455,20.223748416156692,250.5125000000002,14.999999999999998,2.0
-5.0,4.0,20.0,10.0,-0.5385477542877197,0.037739265834093,-0.0181923080235719,-0.0200415775179862,0.3128944635391235,0.0059682908467948,-4.784694400639743,7.329930386464387,1.4248602821020828,-5.980868000799679,61.08275322053656,7.915890456122682,20.223748416156692,250.5125000000002,-4.999999999999999,3.999999999999999
-7.5,2.0,10.0,10.0,-0.6385986804962158,0.0413067416596412,-0.016207268461585,-0.0221882034093141,0.2846114337444305,0.0051880632527172,-5.2971764581667555,6.6673662836403835,1.2385899849033055,-6.621470572708445,55.5613856970032,6.8810554716850305,20.223748416156695,250.5125000000003,-7.499999999999998,1.9999999999999996
17.5,4.0,0.0,-5.0,1.264796495437622,0.0987136067199707,-0.0015183053910732,-0.00423228694126,-0.3474830687046051,0.0010114859323948,-1.0104094656009173,-8.140210201454403,0.2414805457660318,-1.2630118320011463,-67.83508501212003,1.3415585875890657,20.22374841615669,250.5125000000001,17.500000000000004,4.0
12.5,-2.0,20.0,5.0,0.7126179337501526,0.0530381054925918,0.0002851729223039,-0.0066383210942149,-0.0436084605753421,-0.0010552818421274,-1.5848222396981335,-1.0215808124651178,-0.2519363117295815,-1.9810277996226673,-8.513173437209316,-1.3996461762754526,20.223748416156695,250.5125000000003,12.500000000000002,-1.9999999999999996
