alpha_deg,beta_deg,deltaS_deg,deltaD_deg,CL,CD,CY,Cl,Cm,Cn,source_file
10.0,6.0,0.0,20.0,0.72124393069,0.034688837826,-0.007257626809,0.0173310086,-0.167860271936,0.000693272772,roll_+20_cleaned.csv
12.0,-6.0,0.0,20.0,0.867210759947,0.046219330281,0.006235302515,-0.019273917071,-0.215720302901,-0.001101736239,roll_+20_cleaned.csv
12.0,-4.0,0.0,20.0,0.872145304705,0.046287335455,0.004176436287,-0.012904059566,-0.216221592314,-0.000733898511,roll_+20_cleaned.csv
12.0,-2.0,0.0,20.0,0.875127096127,0.046327073127,0.002055915502,-0.006450792578,-0.216540686397,-0.000371575362,roll_+20_cleaned.csv
12.0,0.0,0.0,20.0,0.87612043743,0.046341359615,-1.425222e-06,3.434742e-06,-0.216645589113,4.26889e-07,roll_+20_cleaned.csv
12.0,2.0,0.0,20.0,0.875126220847,0.046326976269,-0.002058690259,0.00645756809,-0.216540573659,0.000372429504,roll_+20_cleaned.csv
12.0,4.0,0.0,20.0,0.872143672471,0.046287130564,-0.004179090345,0.01291072188,-0.216221437999,0.000734763795,roll_+20_cleaned.csv
12.0,6.0,0.0,20.0,0.867207917322,0.046218980104,-0.006237565091,0.019280200318,-0.215719754832,0.001102623353,roll_+20_cleaned.csv
14.0,-6.0,0.0,20.0,1.012207236721,0.059730198234,0.00511058009,-0.021202531544,-0.264040901821,-0.001457287127,roll_+20_cleaned.csv
14.0,-4.0,0.0,20.0,1.018079524983,0.059900123626,0.003424433051,-0.014194724167,-0.264871129147,-0.000971283732,roll_+20_cleaned.csv
14.0,-2.0,0.0,20.0,1.021636214269,0.060002267361,0.001673783925,-0.007094274491,-0.26538940946,-0.000490414022,roll_+20_cleaned.csv
14.0,0.0,0.0,20.0,1.022816748886,0.0600370951,-2.038332e-06,5.163145e-06,-0.265557810035,8.22316e-07,roll_+20_cleaned.csv
14.0,2.0,0.0,20.0,1.021634169821,0.06000206992,-0.001677761641,0.007104458415,-0.265388681954,0.000492053557,roll_+20_cleaned.csv
14.0,4.0,0.0,20.0,1.018079445678,0.05989978835,-0.003428134856,0.014204470502,-0.264874355794,0.000972797991,roll_+20_cleaned.csv
14.0,6.0,0.0,20.0,1.012199130313,0.05972892046,-0.005113940234,0.021211126278,-0.264043272674,0.001458739113,roll_+20_cleaned.csv
16.0,-6.0,0.0,20.0,1.155989702095,0.075152076781,0.003887835472,-0.023110867677,-0.312657224873,-0.001758180813,roll_+20_cleaned.csv
16.0,-4.0,0.0,20.0,1.162766637968,0.075435347855,0.002572227782,-0.015456866082,-0.313754684246,-0.001175712699,roll_+20_cleaned.csv
16.0,-2.0,0.0,20.0,1.166920219301,0.075611516833,0.001258973683,-0.007730491298,-0.314534938711,-0.000590547727,roll_+20_cleaned.csv
16.0,0.0,0.0,20.0,1.168280592421,0.075668126345,-2.595711e-06,6.402346e-06,-0.314769012819,1.17418e-06,roll_+20_cleaned.csv
16.0,2.0,0.0,20.0,1.166913791508,0.07561019063,-0.001264143188,0.007743820491,-0.314539928338,0.000593127102,roll_+20_cleaned.csv
16.0,4.0,0.0,20.0,1.162757326576,0.07543374598,-0.002577181119,0.015469665131,-0.313758443496,0.001178253016,roll_+20_cleaned.csv
16.0,6.0,0.0,20.0,1.15597763507,0.075150154531,-0.003892349249,0.023122982841,-0.312659772879,0.001760700932,roll_+20_cleaned.csv
18.0,-6.0,0.0,20.0,1.298316018615,0.092404834926,0.002573860731,-0.024997121195,-0.361401128144,-0.002003072554,roll_+20_cleaned.csv
18.0,-4.0,0.0,20.0,1.306010484994,0.092816255987,0.001689133699,-0.016717942481,-0.36282653273,-0.001339178323,roll_+20_cleaned.csv
18.0,-2.0,0.0,20.0,1.310670112121,0.093067981303,0.000856922307,-0.008382655676,-0.363718532764,-0.000667996305,roll_+20_cleaned.csv
18.0,0.0,0.0,20.0,1.312276826846,0.093155317008,-3.218301e-06,8.561856e-06,-0.364104112546,1.935964e-06,roll_+20_cleaned.csv
18.0,2.0,0.0,20.0,1.310667147506,0.093067727983,-0.00086332888,0.008399723993,-0.363717870482,0.000671866987,roll_+20_cleaned.csv
18.0,4.0,0.0,20.0,1.306003967265,0.092815622687,-0.001695355776,0.016734768555,-0.362824509221,0.001343031701,roll_+20_cleaned.csv
18.0,6.0,0.0,20.0,1.298298951458,0.092402078211,-0.002579790187,0.025013652319,-0.361403467949,0.002007145837,roll_+20_cleaned.csv
20.0,-6.0,0.0,20.0,1.438938050733,0.111395381391,0.001176741072,-0.026859486343,-0.410105376268,-0.0021909385,roll_+20_cleaned.csv
20.0,-4.0,0.0,20.0,1.447554068845,0.111951172352,0.000750489742,-0.01796217823,-0.41184420558,-0.001463783236,roll_+20_cleaned.csv
20.0,-2.0,0.0,20.0,1.452766469849,0.11228890717,0.000388071292,-0.009005113729,-0.412931704634,-0.000729765006,roll_+20_cleaned.csv
20.0,0.0,0.0,20.0,1.454558710253,0.112405046821,-3.847758e-06,1.1178598e-05,-0.413386337317,3.017687e-06,roll_+20_cleaned.csv
20.0,2.0,0.0,20.0,1.452760882627,0.112288340926,-0.000395877261,0.009027459898,-0.412929128744,0.000735781601,roll_+20_cleaned.csv
20.0,4.0,0.0,20.0,1.447544035906,0.111950062215,-0.000757860953,0.017984020467,-0.411841105411,0.001469754963,roll_+20_cleaned.csv
20.0,6.0,0.0,20.0,1.438923484143,0.111393846571,-0.001183924716,0.026880998798,-0.410099864008,0.002196881438,roll_+20_cleaned.csv
-10.0,-6.0,5.0,0.0,-0.788368147278,0.039742659777,0.010765933487,0.003931799491,0.298136886994,0.00620626147,pitch_+5_cleaned.csv
-10.0,-4.0,5.0,0.0,-0.794111708055,0.03978991881,0.007198205963,0.00263386473,0.301175899186,0.004158472193,pitch_+5_cleaned.csv
-10.0,-2.0,5.0,0.0,-0.797565978136,0.039817836136,0.00360134551,0.001322874783,0.302998654969,0.002084512326,pitch_+5_cleaned.csv
-10.0,0.0,5.0,0.0,-0.79872717268,0.039827447385,3.615167e-06,1.64424e-07,0.303619855063,8.54608e-07,pitch_+5_cleaned.csv
-10.0,2.0,5.0,0.0,-0.797566423364,0.039817638695,-0.003594183567,-0.001322587662,0.302999215921,-0.002082816368,pitch_+5_cleaned.csv
-10.0,4.0,5.0,0.0,-0.794111943558,0.039789538831,-0.007191107065,-0.002633730875,0.301176557747,-0.004156773404,pitch_+5_cleaned.csv
-10.0,6.0,5.0,0.0,-0.788367441491,0.039742019027,-0.010758955105,-0.003931784371,0.298136378257,-0.006204576078,pitch_+5_cleaned.csv
-8.0,-6.0,5.0,0.0,-0.646753592507,0.029539484531,0.010920690917,0.001934457468,0.263225015578,0.005331993951,pitch_+5_cleaned.csv
-8.0,-4.0,5.0,0.0,-0.651571521628,0.029503379017,0.007299975101,0.001299488392,0.265999373999,0.003572032428,pitch_+5_cleaned.csv
-8.0,-2.0,5.0,0.0,-0.65447201268,0.029481567442,0.003655195825,0.000654867996,0.267668999124,0.001791024478,pitch_+5_cleaned.csv
-8.0,0.0,5.0,0.0,-0.655443248047,0.029474124312,2.813242e-06,-2.02412e-07,0.268229295006,6.40374e-07,pitch_+5_cleaned.csv
-8.0,2.0,5.0,0.0,-0.654472797027,0.029481444508,-0.003649678201,-0.000655226981,0.267669587826,-0.001789770773,pitch_+5_cleaned.csv
-8.0,4.0,5.0,0.0,-0.651574980345,0.029503513128,-0.007295451018,-0.001298913007,0.266005200741,-0.003570981579,pitch_+5_cleaned.csv
-8.0,6.0,5.0,0.0,-0.646760467737,0.029540400952,-0.010919217936,-0.001932090032,0.263238394018,-0.005331599815,pitch_+5_cleaned.csv
-6.0,-6.0,5.0,0.0,-0.503605282154,0.021360453218,0.010977774749,-7.1002026e-05,0.226507654409,0.004500951532,pitch_+5_cleaned.csv
-6.0,-4.0,5.0,0.0,-0.507491542212,0.021257521585,0.007335367615,-4.3240033e-05,0.229011481156,0.003014468801,pitch_+5_cleaned.csv
-6.0,-2.0,5.0,0.0,-0.509829483224,0.021195312962,0.003672761078,-2.1040361e-05,0.230516756261,0.001511396028,pitch_+5_cleaned.csv
-6.0,0.0,5.0,0.0,-0.510610598963,0.021174596623,1.387264e-06,-4.2719e-08,0.231020172595,3.05093e-07,pitch_+5_cleaned.csv
-6.0,2.0,5.0,0.0,-0.509829584087,0.021195216104,-0.003670011333,2.0981767e-05,0.23051670606,-0.001510789928,pitch_+5_cleaned.csv
-6.0,4.0,5.0,0.0,-0.507491002216,0.021257311106,-0.007332692363,4.3566431e-05,0.229011072715,-0.00301387402,pitch_+5_cleaned.csv
-6.0,6.0,5.0,0.0,-0.50360641025,0.021360265091,-0.010975072642,7.0854307e-05,0.226508234095,-0.004500362543,pitch_+5_cleaned.csv
-4.0,-6.0,5.0,0.0,-0.359146289391,0.015253188089,0.010930590668,-0.002079807458,0.188055687643,0.003713654635,pitch_+5_cleaned.csv
-4.0,-4.0,5.0,0.0,-0.362090404047,0.015099865384,0.007302039504,-0.001387228197,0.190278188828,0.002486572553,pitch_+5_cleaned.csv
-4.0,-2.0,5.0,0.0,-0.363865393676,0.015007577837,0.003658718131,-0.000695078704,0.191619451012,0.001247238717,pitch_+5_cleaned.csv
-4.0,0.0,5.0,0.0,-0.364462471618,0.014976752922,9.54655e-07,7.4638e-08,0.192074581395,2.0984e-07,pitch_+5_cleaned.csv
-4.0,2.0,5.0,0.0,-0.363865045642,0.015007521026,-0.003656841918,0.00069498005,0.191619317998,-0.001246839854,pitch_+5_cleaned.csv
-4.0,4.0,5.0,0.0,-0.362090469892,0.015099774115,-0.007300166961,0.001387085417,0.190278376483,-0.002486176706,pitch_+5_cleaned.csv
-4.0,6.0,5.0,0.0,-0.359146924127,0.015253060497,-0.010928755178,0.002079608839,0.188056302716,-0.003713272526,pitch_+5_cleaned.csv
-2.0,-6.0,5.0,0.0,-0.213614009049,0.011255960912,0.010774876891,-0.004088694115,0.147971586843,0.002970966289,pitch_+5_cleaned.csv
-2.0,-4.0,5.0,0.0,-0.215608983475,0.01106906496,0.007196032656,-0.002730924652,0.149901523587,0.001988679287,pitch_+5_cleaned.csv
-2.0,-2.0,5.0,0.0,-0.216816386326,0.01095688995,0.003608156502,-0.001369315031,0.151074035531,0.000998092986,pitch_+5_cleaned.csv
-2.0,0.0,5.0,0.0,-0.217227105841,0.010919238441,6.41196e-07,-1.21627e-07,0.151478298394,1.31252e-07,pitch_+5_cleaned.csv
-2.0,2.0,5.0,0.0,-0.216815923193,0.010956846178,-0.00360722657,0.001369281182,0.151073324299,-0.000997896205,pitch_+5_cleaned.csv
-2.0,4.0,5.0,0.0,-0.215608767561,0.011069003493,-0.00719512629,0.002730917674,0.149901036212,-0.001988487198,pitch_+5_cleaned.csv
-2.0,6.0,5.0,0.0,-0.213614045955,0.011255883612,-0.010774034549,0.004088718855,0.14797129296,-0.002970787269,pitch_+5_cleaned.csv
0.0,-6.0,5.0,0.0,-0.067248085949,0.009395664558,0.010505881693,-0.006096356582,0.106361134697,0.002273437735,pitch_+5_cleaned.csv
0.0,-4.0,5.0,0.0,-0.068288976187,0.009192396887,0.007015060868,-0.004073475347,0.107991211798,0.001521369573,pitch_+5_cleaned.csv
0.0,-2.0,5.0,0.0,-0.068925489749,0.009070388041,0.003519987245,-0.002043279897,0.108987749383,0.000764255763,pitch_+5_cleaned.csv
0.0,0.0,5.0,0.0,-0.069148753224,0.009029162116,2.89511e-07,-1.29769e-07,0.109339236873,5.4722e-08,pitch_+5_cleaned.csv
0.0,2.0,5.0,0.0,-0.068925656608,0.009070383385,-0.003519446462,0.002042997707,0.108987992801,-0.000764153821,pitch_+5_cleaned.csv
0.0,4.0,5.0,0.0,-0.068289596458,0.009192377329,-0.00701451223,0.004073175691,0.107991687878,-0.001521271263,pitch_+5_cleaned.csv
0.0,6.0,5.0,0.0,-0.067249396019,0.009395668283,-0.01050553045,0.006096205437,0.106362359104,-0.002273376992,pitch_+5_cleaned.csv
2.0,-6.0,5.0,0.0,0.079705707313,0.009688051417,0.010122222073,-0.008100039278,0.063348365831,0.001622209327,pitch_+5_cleaned.csv
2.0,-4.0,5.0,0.0,0.079603287231,0.009486224502,0.006776777032,-0.005422365632,0.064701441676,0.001089019197,pitch_+5_cleaned.csv
2.0,-2.0,5.0,0.0,0.07956143079,0.009363869205,0.003392300503,-0.002715875704,0.065482643518,0.000545821977,pitch_+5_cleaned.csv
2.0,0.0,5.0,0.0,0.079524602409,0.009322618134,-1.18142e-07,6.8609e-08,0.065780816708,-1.9932e-08,pitch_+5_cleaned.csv
2.0,2.0,5.0,0.0,0.079561145027,0.009363876656,-0.003392517173,0.002715996049,0.065482932126,-0.000545859177,pitch_+5_cleaned.csv
2.0,4.0,5.0,0.0,0.079603361395,0.009486235678,-0.006776952758,0.005422484395,0.064701549954,-0.001089048456,pitch_+5_cleaned.csv
2.0,6.0,5.0,0.0,0.079705687915,0.009688059799,-0.010122403299,0.008100112723,0.063348353043,-0.001622242613,pitch_+5_cleaned.csv
4.0,-6.0,5.0,0.0,0.227004256058,0.012136733159,0.009622229915,-0.010098177102,0.019056180206,0.001018110063,pitch_+5_cleaned.csv
4.0,-4.0,5.0,0.0,0.227857948751,0.011952689849,0.006445009029,-0.00676081744,0.020101242083,0.000685067592,pitch_+5_cleaned.csv
4.0,-2.0,5.0,0.0,0.228374843161,0.011840000749,0.003201160115,-0.003376652355,0.020723013363,0.000339136801,pitch_+5_cleaned.csv
4.0,0.0,5.0,0.0,0.2285467207,0.011803241447,-3.74771e-07,3.46022e-07,0.020931776603,-4.7651e-08,pitch_+5_cleaned.csv
4.0,2.0,5.0,0.0,0.228373905714,0.011840011925,-0.003201838028,0.003377304974,0.020723705407,-0.000339220144,pitch_+5_cleaned.csv
4.0,4.0,5.0,0.0,0.227857116152,0.011952707544,-0.006445603533,0.00676138758,0.02010174379,-0.000685140329,pitch_+5_cleaned.csv
4.0,6.0,5.0,0.0,0.227004373434,0.012136759236,-0.009622644529,0.010098585994,0.019056148478,-0.001018158037,pitch_+5_cleaned.csv
6.0,-6.0,5.0,0.0,0.374401985729,0.016733760014,0.009006452194,-0.012088350158,-0.02638129889,0.000462314305,pitch_+5_cleaned.csv
6.0,-4.0,5.0,0.0,0.376211158317,0.016584288329,0.006035454706,-0.008094323318,-0.025650328042,0.000313416936,pitch_+5_cleaned.csv
6.0,-2.0,5.0,0.0,0.377305435839,0.016492195427,0.002990268754,-0.004042642008,-0.025220055552,0.000152216668,pitch_+5_cleaned.csv
6.0,0.0,5.0,0.0,0.377669360769,0.016462476924,-3.01039e-07,4.47952e-07,-0.025074200885,-8.952e-09,pitch_+5_cleaned.csv
6.0,2.0,5.0,0.0,0.377305529415,0.016492195427,-0.002990826373,0.004043505521,-0.025220172572,-0.000152228927,pitch_+5_cleaned.csv
6.0,4.0,5.0,0.0,0.376211258599,0.016584280878,-0.006035917472,0.008095101154,-0.025650498656,-0.000313417315,pitch_+5_cleaned.csv
6.0,6.0,5.0,0.0,0.374402095513,0.016733739525,-0.009006778358,0.012088993929,-0.026381556802,-0.000462299388,pitch_+5_cleaned.csv
8.0,-6.0,5.0,0.0,0.521647491306,0.02345954068,0.008276916732,-0.014068814364,-0.072823549664,-4.3801154e-05,pitch_+5_cleaned.csv
8.0,-4.0,5.0,0.0,0.524413029714,0.023361224681,0.005549472829,-0.009420996991,-0.072413351273,-2.4954318e-05,pitch_+5_cleaned.csv
8.0,-2.0,5.0,0.0,0.526082422336,0.023299468681,0.002741219167,-0.004704064251,-0.07217388445,-1.7796529e-05,pitch_+5_cleaned.csv
8.0,0.0,5.0,0.0,0.526635791641,0.023279840127,-5.39855e-07,1.122696e-06,-0.072087783299,5.1995e-08,pitch_+5_cleaned.csv
8.0,2.0,5.0,0.0,0.526082052699,0.023299440742,-0.002742274357,0.00470630045,-0.0721737217,1.7904812e-05,pitch_+5_cleaned.csv
8.0,4.0,5.0,0.0,0.52441226079,0.023361163214,-0.005550433549,0.009423157062,-0.072413018914,2.5073829e-05,pitch_+5_cleaned.csv
8.0,6.0,5.0,0.0,0.521646902462,0.023459410295,-0.008277612252,0.014070660316,-0.072823759599,4.3938498e-05,pitch_+5_cleaned.csv
10.0,-6.0,5.0,0.0,0.668491792181,0.032281871885,0.007434159315,-0.016036630529,-0.12011972677,-0.000499491532,pitch_+5_cleaned.csv
10.0,-4.0,5.0,0.0,0.672212395249,0.032251026481,0.00498622203,-0.010739381426,-0.120035810256,-0.00032979598,pitch_+5_cleaned.csv
10.0,-2.0,5.0,0.0,0.674458684138,0.032229822129,0.002452598631,-0.005362105393,-0.119996264586,-0.000170890978,pitch_+5_cleaned.csv
10.0,0.0,5.0,0.0,0.675203102304,0.03222393617,-7.22858e-07,1.999274e-06,-0.119975374792,2.00339e-07,pitch_+5_cleaned.csv
10.0,2.0,5.0,0.0,0.674458136933,0.032229762524,-0.002454000278,0.005366065601,-0.1199961621,0.000171295922,pitch_+5_cleaned.csv
10.0,4.0,5.0,0.0,0.672211350412,0.032250899822,-0.004987529991,0.010743234813,-0.120035643546,0.000330208355,pitch_+5_cleaned.csv
10.0,6.0,5.0,0.0,0.66849005304,0.032281670719,-0.007435236271,0.01604026401,-0.120119265381,0.000499920578,pitch_+5_cleaned.csv
12.0,-6.0,5.0,0.0,0.814687050993,0.043157491833,0.006482220558,-0.017989934209,-0.168117114297,-0.000903379476,pitch_+5_cleaned.csv
12.0,-4.0,5.0,0.0,0.81935611302,0.043209765106,0.004350146753,-0.01204711161,-0.168359711487,-0.000599701533,pitch_+5_cleaned.csv
12.0,-2.0,5.0,0.0,0.822176735883,0.043238475919,0.002128083838,-0.006014345766,-0.168518987128,-0.00030626781,pitch_+5_cleaned.csv
12.0,0.0,5.0,0.0,0.823110091678,0.043248981237,-1.050832e-06,3.30258e-06,-0.168561069673,4.53165e-07,pitch_+5_cleaned.csv
12.0,2.0,5.0,0.0,0.822175621846,0.04323836416,-0.002130130464,0.006020885199,-0.168518586276,0.000307174918,pitch_+5_cleaned.csv
12.0,4.0,5.0,0.0,0.819356546974,0.043209712952,-0.004352234488,0.012053993418,-0.168360896274,0.000600663767,pitch_+5_cleaned.csv
12.0,6.0,5.0,0.0,0.814683758613,0.043157115579,-0.006483824292,0.017995996243,-0.168115851921,0.000904305324,pitch_+5_cleaned.csv
14.0,-6.0,5.0,0.0,0.959985818606,0.056031391025,0.005425465583,-0.019926547571,-0.216655630544,-0.001254214123,pitch_+5_cleaned.csv
14.0,-4.0,5.0,0.0,0.965556553804,0.056177165359,0.003601541199,-0.013324762745,-0.217155611038,-0.000839055681,pitch_+5_cleaned.csv
14.0,-2.0,5.0,0.0,0.968992701642,0.056270461529,0.001771980925,-0.006661232158,-0.217590018163,-0.000423056367,pitch_+5_cleaned.csv
14.0,0.0,5.0,0.0,0.970109476734,0.056299481541,-1.535437e-06,5.062556e-06,-0.21769011718,8.56585e-07,pitch_+5_cleaned.csv
14.0,2.0,5.0,0.0,0.968990558198,0.056270249188,-0.001774965999,0.006671213172,-0.217589014158,0.000424761144,pitch_+5_cleaned.csv
14.0,4.0,5.0,0.0,0.96555249225,0.056176740676,-0.003604309086,0.013334507541,-0.217153773425,0.000840763754,pitch_+5_cleaned.csv
14.0,6.0,5.0,0.0,0.95997665485,0.056030139327,-0.005428116189,0.019935099234,-0.216657102256,0.001255721081,pitch_+5_cleaned.csv
16.0,-6.0,5.0,0.0,1.104143093906,0.070837385952,0.004269576023,-0.021844539007,-0.265571382167,-0.00155068739,pitch_+5_cleaned.csv
16.0,-4.0,5.0,0.0,1.110648171432,0.071095436811,0.002824550604,-0.014606995545,-0.266395095639,-0.001036954678,pitch_+5_cleaned.csv
16.0,-2.0,5.0,0.0,1.114658221905,0.071258448064,0.001385039917,-0.007301807015,-0.267042771544,-0.000520801076,pitch_+5_cleaned.csv
16.0,0.0,5.0,0.0,1.115963968333,0.071310184896,-2.125923e-06,7.25106e-06,-0.267209573214,1.461919e-06,pitch_+5_cleaned.csv
16.0,2.0,5.0,0.0,1.114650800214,0.071257136762,-0.00138928784,0.007315287578,-0.267047638846,0.000523478763,pitch_+5_cleaned.csv
16.0,4.0,5.0,0.0,1.11063794105,0.071093842387,-0.002828496916,0.014619812076,-0.266398358373,0.001039573131,pitch_+5_cleaned.csv
16.0,6.0,5.0,0.0,1.104130141594,0.070835515857,-0.004273180118,0.021856738636,-0.265573077818,0.001553274318,pitch_+5_cleaned.csv
18.0,-6.0,5.0,0.0,1.246914876426,0.087498381734,0.003020737041,-0.023741569958,-0.314692837534,-0.001791479092,pitch_+5_cleaned.csv
18.0,-4.0,5.0,0.0,1.254338725597,0.087880685925,0.001985041257,-0.015874865014,-0.315846891644,-0.001197523732,pitch_+5_cleaned.csv
18.0,-2.0,5.0,0.0,1.258846848401,0.088117077947,0.001014313337,-0.007962969736,-0.316591931882,-0.000595919959,pitch_+5_cleaned.csv
18.0,0.0,5.0,0.0,1.260415270699,0.088200211525,-2.778557e-06,8.784329e-06,-0.3169487436,1.999651e-06,pitch_+5_cleaned.csv
18.0,2.0,5.0,0.0,1.258844267133,0.08811686933,-0.001019900319,0.007980526185,-0.316591398868,0.000599918351,pitch_+5_cleaned.csv
18.0,4.0,5.0,0.0,1.254332856392,0.087880134583,-0.001990422104,0.015892240377,-0.315844910134,0.001201525451,pitch_+5_cleaned.csv
18.0,6.0,5.0,0.0,1.246897378355,0.087495684624,-0.003025527391,0.023758328076,-0.314694936386,0.001795628123,pitch_+5_cleaned.csv
20.0,-6.0,5.0,0.0,1.388053409883,0.105924680829,0.001687364217,-0.025616631184,-0.363857907194,-0.001975493962,pitch_+5_cleaned.csv
20.0,-4.0,5.0,0.0,1.396401945153,0.106447473168,0.001088844789,-0.017127371054,-0.365326792485,-0.001319561249,pitch_+5_cleaned.csv
20.0,-2.0,5.0,0.0,1.401467497354,0.106768943369,0.000565535303,-0.008590823177,-0.366274702816,-0.000656800899,pitch_+5_cleaned.csv
20.0,0.0,5.0,0.0,1.403223504866,0.106880679727,-3.289123e-06,1.1384632e-05,-0.366701815907,3.056529e-06,pitch_+5_cleaned.csv
20.0,2.0,5.0,0.0,1.401463129855,0.106768481433,-0.000572122432,0.008613808891,-0.366273296882,0.000662985371,pitch_+5_cleaned.csv
20.0,4.0,5.0,0.0,1.396393029254,0.106446579099,-0.001095295661,0.017150017694,-0.365323537166,0.00132569111,pitch_+5_cleaned.csv
20.0,6.0,5.0,0.0,1.388040483718,0.105923369527,-0.001693573519,0.025638960919,-0.363853054872,0.001981598649,pitch_+5_cleaned.csv
-10.0,-6.0,10.0,0.0,-0.836762125378,0.044971778989,0.010239925317,0.005162031962,0.340869080959,0.006372973212,pitch_+10_cleaned.csv
-10.0,-4.0,10.0,0.0,-0.842740033522,0.045055374503,0.006842964582,0.003458964321,0.344118667496,0.004269285801,pitch_+10_cleaned.csv
-10.0,-2.0,10.0,0.0,-0.846340176555,0.045105744153,0.003429468201,0.001734284261,0.34607656082,0.002141611078,pitch_+10_cleaned.csv
-10.0,0.0,10.0,0.0,-0.847539496664,0.045122358948,4.278441e-06,5.61816e-07,0.346725966617,1.063279e-06,pitch_+10_cleaned.csv
-10.0,2.0,10.0,0.0,-0.846340281444,0.045105513185,-0.003421138137,-0.001733442869,0.346076544386,-0.002139559592,pitch_+10_cleaned.csv
-10.0,4.0,10.0,0.0,-0.8427393974,0.045054849237,-0.006834906558,-0.003458013099,0.34411806999,-0.004267285238,pitch_+10_cleaned.csv
-10.0,6.0,10.0,0.0,-0.836761086381,0.044970937073,-0.01023206202,-0.005161129577,0.340868236958,-0.006370986976,pitch_+10_cleaned.csv
-8.0,-6.0,10.0,0.0,-0.695800234103,0.034198541194,0.010451212695,0.003174647985,0.306686604668,0.005506059965,pitch_+10_cleaned.csv
-8.0,-4.0,10.0,0.0,-0.70085531784,0.034195274115,0.006982608891,0.002131376698,0.309675707988,0.003687829102,pitch_+10_cleaned.csv
-8.0,-2.0,10.0,0.0,-0.703903143339,0.034193690866,0.003502379178,0.00106970483,0.311482423067,0.001850589679,pitch_+10_cleaned.csv
-8.0,0.0,10.0,0.0,-0.70491276713,0.034192468971,3.262434e-06,-4.9908e-08,0.312070994126,7.72945e-07,pitch_+10_cleaned.csv
-8.0,2.0,10.0,0.0,-0.703903537981,0.034193504602,-0.003495908832,-0.001069790973,0.311482762023,-0.001849046594,pitch_+10_cleaned.csv
-8.0,4.0,10.0,0.0,-0.700855440478,0.03419489041,-0.006976300165,-0.002131354459,0.309675420449,-0.003686318931,pitch_+10_cleaned.csv
-8.0,6.0,10.0,0.0,-0.695801114369,0.034198075533,-0.010444980137,-0.003174719687,0.306687137078,-0.005504579641,pitch_+10_cleaned.csv
-6.0,-6.0,10.0,0.0,-0.553241814312,0.025425586849,0.010568108509,0.001177064919,0.270633437185,0.004682484502,pitch_+10_cleaned.csv
-6.0,-4.0,10.0,0.0,-0.557365460968,0.025351407006,0.007058190374,0.000793130189,0.273353447369,0.003135305034,pitch_+10_cleaned.csv
-6.0,-2.0,10.0,0.0,-0.559853737005,0.025307094678,0.003540166815,0.000395833216,0.274999442282,0.001573442153,pitch_+10_cleaned.csv
-6.0,0.0,10.0,0.0,-0.560671272143,0.025291547179,2.376541e-06,-3.01819e-07,0.275528544639,5.41553e-07,pitch_+10_cleaned.csv
-6.0,2.0,10.0,0.0,-0.559854134768,0.02530701831,-0.003535230662,-0.000396676463,0.274999544142,-0.001572322398,pitch_+10_cleaned.csv
-6.0,4.0,10.0,0.0,-0.557366558346,0.025351205841,-0.007053319319,-0.0007939694,0.273354152132,-0.003134199545,pitch_+10_cleaned.csv
-6.0,6.0,10.0,0.0,-0.553243714963,0.025425288826,-0.010563326793,-0.001177954349,0.270634712064,-0.004681401624,pitch_+10_cleaned.csv
-4.0,-6.0,10.0,0.0,-0.409312807939,0.018703278154,0.0105814274,-0.000824154517,0.232782262677,0.003902226578,pitch_+10_cleaned.csv
-4.0,-4.0,10.0,0.0,-0.41249708293,0.018574811518,0.007065094579,-0.000545221745,0.235224581162,0.002612105927,pitch_+10_cleaned.csv
-4.0,-2.0,10.0,0.0,-0.414422150515,0.018497971818,0.003545913096,-0.000275440276,0.236707815406,0.001311512899,pitch_+10_cleaned.csv
-4.0,0.0,10.0,0.0,-0.415078273511,0.01847172901,1.254421e-06,9.1209e-08,0.237225030064,2.86234e-07,pitch_+10_cleaned.csv
-4.0,2.0,10.0,0.0,-0.414422386113,0.018497927114,-0.003543386667,0.000275608136,0.236707946184,-0.001310939579,pitch_+10_cleaned.csv
-4.0,4.0,10.0,0.0,-0.412497176964,0.01857467927,-0.007062624627,0.000545039807,0.235224711847,-0.002611564246,pitch_+10_cleaned.csv
-4.0,6.0,10.0,0.0,-0.409313391344,0.018703117967,-0.010579035209,0.000823911454,0.232782712358,-0.003901704116,pitch_+10_cleaned.csv
-2.0,-6.0,10.0,0.0,-0.264245887028,0.014073286206,0.010489495972,-0.002827541363,0.193228435909,0.003166708778,pitch_+10_cleaned.csv
-2.0,-4.0,10.0,0.0,-0.266482563912,0.013907056302,0.00700152148,-0.00188516592,0.195380669028,0.002118997705,pitch_+10_cleaned.csv
-2.0,-2.0,10.0,0.0,-0.267840507263,0.013807634823,0.003514316329,-0.000947775045,0.196696265607,0.001064431286,pitch_+10_cleaned.csv
-2.0,0.0,10.0,0.0,-0.268307036144,0.013773430139,8.62502e-07,-1.52093e-07,0.197157664233,1.83074e-07,pitch_+10_cleaned.csv
-2.0,2.0,10.0,0.0,-0.267840952677,0.013807604089,-0.003512563882,0.000947415731,0.196696618344,-0.001064062726,pitch_+10_cleaned.csv
-2.0,4.0,10.0,0.0,-0.266482200877,0.013906940818,-0.006999887447,0.001884845015,0.195380095176,-0.00211865645,pitch_+10_cleaned.csv
