alpha_deg,beta_deg,deltaS_deg,deltaD_deg,CL,CD,CY,Cl,Cm,Cn
18,-6,0,20,1.26736342,0.097200849,0.001492949,-0.018872261,-0.336237901,-0.007144261
18,-4,0,20,1.281303616,0.098355259,0.000598171,-0.027333035,-0.343070429,-0.007779527
18,-2,0,20,1.292369154,0.099355304,-0.000185795,-0.035751589,-0.349546139,-0.008394953
18,0,0,20,1.300321425,0.100171287,-0.000924588,-0.04412313,-0.355440486,-0.00898453
18,2,0,20,1.305273247,0.100813079,-0.001633455,-0.052404229,-0.360774373,-0.009542841
18,4,0,20,1.306964188,0.101255786,-0.002401337,-0.060599431,-0.365321415,-0.010062087
18,6,0,20,1.305613143,0.10151016,-0.003074294,-0.068594592,-0.369393275,-0.010557534
20,-6,0,20,1.4067668,0.115548308,0.001938358,-0.016344313,-0.384185768,-0.008041822
20,-4,0,20,1.421569123,0.116894259,0.001497189,-0.025415488,-0.391272415,-0.008753005
20,-2,0,20,1.433142684,0.118028948,0.001168121,-0.034450912,-0.397897652,-0.009438317
20,0,0,20,1.441220978,0.118921586,0.000890189,-0.043442108,-0.403793637,-0.010094067
20,2,0,20,1.445837303,0.119578387,0.000560148,-0.052387263,-0.408828944,-0.010707727
20,4,0,20,1.447031041,0.119991873,0.000323605,-0.061159522,-0.413287343,-0.011290998
20,6,0,20,1.444720962,0.120154374,9.01E-05,-0.069771976,-0.416984701,-0.011838923
-10,-6,2,0,-0.757878602,0.037007066,0.011094216,-0.003159557,0.271365183,-0.006127467
-10,-4,2,0,-0.763459162,0.037032138,0.007407594,-0.00212099,0.27425106,-0.004103049
-10,-2,2,0,-0.766820731,0.037047349,0.003700824,-0.00106833,0.27598952,-0.002055391
-10,0,2,0,-0.767974866,0.037054334,1.49E-06,3.43E-07,0.276595906,-2.98E-07
-10,2,2,0,-0.766821904,0.037047596,-0.003697593,0.001069211,0.275990308,0.002054689
-10,4,2,0,-0.763461229,0.037032486,-0.007404061,0.002122128,0.274252228,0.004102232
-10,6,2,0,-0.757880822,0.037007315,-0.011090798,0.003160749,0.271366321,0.006126703
-8,-6,2,0,-0.61597821,0.027183553,0.011199737,-0.00116075,0.236070085,-0.005245866
-8,-4,2,0,-0.620647869,0.027128971,0.00748819,-0.000779386,0.23871544,-0.003514688
-8,-2,2,0,-0.623453124,0.027095742,0.003743693,-0.00039469,0.240298083,-0.001760944
-8,0,2,0,-0.624413432,0.027085762,1.36E-06,5.65E-07,0.240846355,-2.84E-07
-8,2,2,0,-0.62345531,0.027095751,-0.00374107,0.000395802,0.24029964,0.001760403
-8,4,2,0,-0.620649286,0.027129224,-0.007485587,0.000780412,0.238716487,0.003514127
-8,6,2,0,-0.615979558,0.02718328,-0.011197204,0.001161598,0.236070792,0.005245262
-6,-6,2,0,-0.472578088,0.019393381,0.011219649,0.000848371,0.199012179,-0.004410999
-6,-4,2,0,-0.476315529,0.019274676,0.007500005,0.000564297,0.20138504,-0.002954857
-6,-2,2,0,-0.4785602,0.019203004,0.003752134,0.000280039,0.202806827,-0.001480811
-6,0,2,0,-0.479323433,0.019179407,1.00E-06,5.47E-07,0.203293293,-2.06E-07
-6,2,2,0,-0.478559548,0.019202824,-0.003750156,-0.000279073,0.202806558,0.001480389
-6,4,2,0,-0.476314133,0.019274661,-0.007498497,-0.000564008,0.201384359,0.002954559
-6,6,2,0,-0.472577809,0.019393311,-0.011218183,-0.000848127,0.199011929,0.004410678
-4,-6,2,0,-0.327898344,0.013683859,0.011133107,0.00286022,0.160261038,-0.003619659
-4,-4,2,0,-0.330692943,0.013517545,0.007440508,0.001910175,0.162349914,-0.002424297
-4,-2,2,0,-0.332374281,0.013417238,0.003724408,0.000955294,0.163606094,-0.001215224
-4,0,2,0,-0.332934872,0.01338372,6.11E-07,2.67E-07,0.164020314,-1.34E-07
-4,2,2,0,-0.332374208,0.013417145,-0.003723406,-0.000954902,0.163605925,0.001215003
-4,4,2,0,-0.330692648,0.013517484,-0.007439597,-0.001909825,0.16234958,0.002424112
-4,6,2,0,-0.32789844,0.01368379,-0.011132253,-0.002859892,0.160260923,0.003619497
-2,-6,2,0,-0.182179784,0.010091412,0.010936083,0.004871911,0.11991888,-0.002872756
-2,-4,2,0,-0.184025183,0.009894257,0.007306935,0.003255897,0.121714308,-0.001923573
-2,-2,2,0,-0.185137472,0.009775517,0.003659738,0.001630964,0.122798098,-0.000964605
-2,0,2,0,-0.185507728,0.009735789,1.39E-07,7.91E-08,0.123160651,-2.67E-08
-2,2,2,0,-0.185137569,0.009775479,-0.003659458,-0.001630874,0.122797966,0.000964554
-2,4,2,0,-0.18402522,0.009894213,-0.007306637,-0.003255822,0.121714162,0.001923517
-2,6,2,0,-0.182180591,0.010091386,-0.010935727,-0.004871799,0.119919218,0.002872679
0,-6,2,0,-0.035666593,0.008641127,0.010625636,0.00688149,0.078096179,-0.002171183
0,-4,2,0,-0.036556464,0.008430241,0.00709742,0.00460026,0.079588438,-0.001453349
0,-2,2,0,-0.037097935,0.008303442,0.003557497,0.002306192,0.080496661,-0.000729375
0,0,2,0,-0.037277932,0.008260911,1.44E-07,6.00E-08,0.080808043,-2.90E-08
0,2,2,0,-0.037098103,0.008303443,-0.003557189,-0.002305997,0.080496925,0.000729316
0,4,2,0,-0.036557351,0.008430268,-0.007097159,-0.004600026,0.079589614,0.001453306
0,6,2,0,-0.035667558,0.008641146,-0.010625396,-0.006881231,0.078097217,0.002171151
2,-6,2,0,0.111392945,0.009346499,0.010199769,0.008886556,0.034915926,-0.001515954
2,-4,2,0,0.111462944,0.009139007,0.006810398,0.005941414,0.036096615,-0.00101425
2,-2,2,0,0.111495266,0.009014373,0.003416115,0.002979623,0.03682276,-0.000509661
2,0,2,0,0.111506437,0.008972524,-5.63E-08,-6.36E-08,0.037080113,8.23E-09
2,2,2,0,0.111495326,0.009014376,-0.003416234,-0.002979745,0.036822648,0.000509679
2,4,2,0,0.111462928,0.009139013,-0.006810421,-0.005941464,0.036096711,0.001014252
2,6,2,0,0.111393078,0.009346499,-0.010199792,-0.008886598,0.034915687,0.001515955
4,-6,2,0,0.25875404,0.012208911,0.009657719,0.01088515,-0.009499228,-0.000908065
4,-4,2,0,0.259786622,0.012021927,0.006445356,0.007277965,-0.008637861,-0.000606976
4,-2,2,0,0.260394467,0.011909749,0.003235554,0.00365076,-0.008098161,-0.000305868
4,0,2,0,0.260597014,0.011872026,-2.56E-07,-3.50E-07,-0.007895589,2.54E-08
4,2,2,0,0.260394205,0.011909721,-0.003236075,-0.003651448,-0.008097982,0.000305916
4,4,2,0,0.259786174,0.012021926,-0.006445842,-0.007278616,-0.008637495,0.000607022
4,6,2,0,0.258754215,0.012208935,-0.009658012,-0.010885304,-0.009499564,0.000908119
6,-6,2,0,0.406166903,0.017218072,0.008999638,0.012874499,-0.055014659,-0.000348647
6,-4,2,0,0.408135295,0.017068994,0.006026474,0.008619584,-0.054435211,-0.000236419
6,-2,2,0,0.409325948,0.016977722,0.00299646,0.004310472,-0.054095813,-0.000115194
6,0,2,0,0.409740139,0.016948666,-2.90E-07,-5.55E-07,-0.053981617,-1.52E-09
6,2,2,0,0.409325649,0.016977656,-0.00299703,-0.00431157,-0.054095671,0.000115191
6,4,2,0,0.40813498,0.017068857,-0.00602705,-0.008620715,-0.05443521,0.000236409
6,6,2,0,0.406166439,0.017217934,-0.009000159,-0.012875572,-0.05501452,0.000348631
8,-6,2,0,0.553377992,0.024351222,0.00822705,0.014853035,-0.101485911,0.000161215
8,-4,2,0,0.556302631,0.024256085,0.005511851,0.009945371,-0.101227262,0.000104441
8,-2,2,0,0.558070562,0.024197145,0.002733678,0.004972696,-0.101082881,5.61E-05
8,0,2,0,0.558681382,0.024179561,-4.01E-07,-1.01E-06,-0.10103373,-7.18E-08
8,2,2,0,0.558070833,0.024197044,-0.002734403,-0.004974576,-0.101083362,-5.63E-05
8,4,2,0,0.556302712,0.024255968,-0.005512512,-0.009947202,-0.101227649,-0.000104581
8,6,2,0,0.553377873,0.024351029,-0.008227642,-0.014854808,-0.101486226,-0.000161354
10,-6,2,0,0.700138006,0.033573908,0.00734229,0.016818276,-0.148766049,0.000620345
10,-4,2,0,0.704016839,0.033548966,0.004921757,0.01126207,-0.148832301,0.000411334
10,-2,2,0,0.70636097,0.03353208,0.002433142,0.005630317,-0.148886181,0.000210255
10,0,2,0,0.707167734,0.033529314,-5.53E-07,-1.66E-06,-0.148902922,-1.80E-07
10,2,2,0,0.706361493,0.033531866,-0.002434133,-0.005633367,-0.148887148,-0.000210578
10,4,2,0,0.704017231,0.033548718,-0.004922661,-0.01126503,-0.148833308,-0.000411668
10,6,2,0,0.700138214,0.03357365,-0.007343103,-0.016821144,-0.148766996,-0.00062069
12,-6,2,0,0.84619692,0.044839783,0.006348883,0.018767985,-0.196700604,0.001027509
12,-4,2,0,0.851026267,0.044900837,0.004258611,0.012568314,-0.197095048,0.00068344
12,-2,2,0,0.853944946,0.04493556,0.002096212,0.006282643,-0.197349659,0.000346747
12,0,2,0,0.854947647,0.044950598,-6.64E-07,-2.15E-06,-0.197434547,-2.78E-07
12,2,2,0,0.853945677,0.044935251,-0.002097607,-0.006287289,-0.197351254,-0.000347389
12,4,2,0,0.851026864,0.044900418,-0.004259953,-0.012572907,-0.197096837,-0.000684094
12,6,2,0,0.846196919,0.044839315,-0.006350018,-0.018772331,-0.196702087,-0.001028168
14,-6,2,0,0.99130656,0.058090834,0.005251571,0.020700151,-0.245129962,0.001381461
14,-4,2,0,0.997082122,0.058252539,0.003525631,0.013863175,-0.24585667,0.000920062
14,-2,2,0,1.000571262,0.058348643,0.001723356,0.006928894,-0.246311932,0.00046535
14,0,2,0,1.001769791,0.058384808,-9.16E-07,-3.07E-06,-0.246466581,-4.93E-07
14,2,2,0,1.000572211,0.058348228,-0.001725285,-0.006935618,-0.246314399,-0.000466489
14,4,2,0,0.997081878,0.058252551,-0.003527456,-0.013869326,-0.245857361,-0.000921041
14,6,2,0,0.991305881,0.058090165,-0.005253152,-0.020706374,-0.245131884,-0.00138259
16,-6,2,0,1.135215484,0.073257337,0.004056005,0.022613462,-0.293885618,0.001681043
16,-4,2,0,1.141890243,0.073530556,0.002687429,0.015125766,-0.294875766,0.001123991
16,-2,2,0,1.14599187,0.073700469,0.001318261,0.007568789,-0.295607148,0.000565503
16,0,2,0,1.147302339,0.073752592,-1.20E-06,-4.22E-06,-0.295813083,-8.13E-07
16,2,2,0,1.145991062,0.073700357,-0.001320604,-0.007577202,-0.295607208,-0.000567131
16,4,2,0,1.141889991,0.07352983,-0.002689781,-0.015134706,-0.294878869,-0.001125833
16,6,2,0,1.135213761,0.073256391,-0.00405812,-0.022622011,-0.293888051,-0.001682865
18,-6,2,0,1.277689436,0.090259764,0.00276916,0.024504069,-0.342805747,0.001924578
18,-4,2,0,1.2852906,0.090661765,0.001823215,0.016390184,-0.344120257,0.001286344
18,-2,2,0,1.289961043,0.090910936,0.00088391,0.00820115,-0.345064419,0.000646262
18,0,2,0,1.29145146,0.090987693,-1.52E-06,-5.62E-06,-0.34533385,-1.27E-06
18,2,2,0,1.289958786,0.090910715,-0.000886856,-0.008212354,-0.345064014,-0.000648807
18,4,2,0,1.285289882,0.090660878,-0.00182626,-0.016402059,-0.344124249,-0.001289163
18,6,2,0,1.277686091,0.090258548,-0.002771936,-0.024515471,-0.342808521,-0.001927355
20,-6,2,0,1.418482819,0.109007283,0.001398997,0.026371127,-0.391711842,0.002110843
20,-4,2,0,1.427001805,0.109550964,0.000903098,0.017638824,-0.393351169,0.001410208
20,-2,2,0,1.432158036,0.109881254,0.000466492,0.008846426,-0.394367327,0.000703193
20,0,2,0,1.433904801,0.109991225,-1.93E-06,-7.46E-06,-0.394840649,-1.93E-06
20,2,2,0,1.432229777,0.109884451,-0.000424095,-0.008839942,-0.394508066,-0.00071139
20,4,2,0,1.42699579,0.109546951,-0.000907735,-0.017653196,-0.393358609,-0.001413774
20,6,2,0,1.418474297,0.109002922,-0.001403539,-0.026384865,-0.391718257,-0.002114311
-10,-6,4,0,-0.77822165,0.038787693,0.010890407,-0.003670118,0.289228593,-0.006181671
-10,-4,4,0,-0.783904636,0.038826456,0.007273008,-0.002461984,0.292208857,-0.004139825
-10,-2,4,0,-0.78732809,0.038849923,0.003636046,-0.001238132,0.294004291,-0.002074504
-10,0,4,0,-0.788498057,0.038859417,1.70E-06,4.46E-07,0.294622815,-3.53E-07
-10,2,4,0,-0.787330156,0.038849874,-0.003632591,0.001239147,0.294005624,0.002073778
-10,4,4,0,-0.783907002,0.038826871,-0.007269205,0.00246327,0.292210273,0.004138942
-10,6,4,0,-0.778223523,0.038788008,-0.010886872,0.003671269,0.289229499,0.006180886
-8,-6,4,0,-0.636531522,0.028711743,0.011024851,-0.001673079,0.254198934,-0.005303803
-8,-4,4,0,-0.641300742,0.028668743,0.007369803,-0.001122922,0.25693375,-0.003553162
-8,-2,4,0,-0.644168102,0.028642582,0.003686959,-0.000565773,0.258574093,-0.001780838
-8,0,4,0,-0.645143632,0.028634861,1.55E-06,7.15E-07,0.259134103,-3.32E-07
-8,2,4,0,-0.644169648,0.0286425,-0.003684104,0.000567017,0.258575185,0.001780257
-8,4,4,0,-0.641301575,0.028668697,-0.007367154,0.001123869,0.256934406,0.003552591
-8,6,4,0,-0.63653185,0.028711398,-0.011022165,0.001673827,0.254198801,0.00530315
-6,-6,4,0,-0.493308734,0.020660933,0.011070013,0.000333301,0.217370765,-0.004471449
-6,-4,4,0,-0.497145252,0.020552253,0.007398742,0.000219154,0.219833619,-0.002995094
-6,-2,4,0,-0.499454669,0.02048667,0.003703907,0.000107947,0.221315438,-0.00150156
-6,0,4,0,-0.500233414,0.020464911,1.10E-06,5.80E-07,0.22181381,-2.35E-07
-6,2,4,0,-0.499453346,0.020486376,-0.003701705,-0.000106902,0.22131472,0.00150107
-6,4,4,0,-0.497144923,0.020552039,-0.007396824,-0.000218533,0.219833654,0.002994674
-6,6,4,0,-0.493308331,0.020660837,-0.01106836,-0.000332952,0.217370518,0.004471087
-4,-6,4,0,-0.348779521,0.014684755,0.011009383,0.002342827,0.178821267,-0.003682604
-4,-4,4,0,-0.351674848,0.01452653,0.007356369,0.001563248,0.181001882,-0.002466134
-4,-2,4,0,-0.353419374,0.014431225,0.003684969,0.000782503,0.182317413,-0.001236782
-4,0,4,0,-0.354005666,0.014399536,4.75E-07,1.57E-07,0.182759791,-1.19E-07
-4,2,4,0,-0.353419434,0.014431259,-0.00368376,-0.000782058,0.182317598,0.001236525
-4,4,4,0,-0.351674847,0.014526497,-0.007355342,-0.001562837,0.181001748,0.002465922
-4,6,4,0,-0.348779892,0.014684705,-0.011008401,-0.002342417,0.178821368,0.00368241
-2,-6,4,0,-0.203183948,0.010820998,0.010838958,0.004352823,0.138651604,-0.002938182
-2,-4,4,0,-0.205130135,0.010630145,0.007240608,0.002907823,0.140539382,-0.001967084
-2,-2,4,0,-0.206305583,0.010515383,0.003629132,0.001457602,0.141683038,-0.000986967
-2,0,4,0,-0.206700954,0.010476898,1.98E-07,1.28E-07,0.142073327,-3.76E-08
-2,2,4,0,-0.206305681,0.010515338,-0.003628745,-0.001457456,0.141682934,0.000986901
-2,4,4,0,-0.205130137,0.010630093,-0.007240203,-0.002907675,0.140539224,0.001967013
-2,6,4,0,-0.20318459,0.010820943,-0.010838519,-0.004352655,0.138651896,0.002938095
0,-6,4,0,-0.056764479,0.009096202,0.010555685,0.006361401,0.096970453,-0.002239066
0,-4,4,0,-0.057756081,0.008889871,0.007049313,0.004251402,0.098557025,-0.001498541
0,-2,4,0,-0.058361174,0.008765919,0.003535926,0.002132357,0.099525479,-0.000752534
0,0,4,0,-0.058566108,0.008724183,1.30E-07,5.62E-08,0.099864305,-2.71E-08
0,2,4,0,-0.058360479,0.0087659,-0.003535663,-0.002132136,0.099524947,0.000752487
0,4,4,0,-0.057756132,0.00888986,-0.007049011,-0.004251057,0.098557344,0.001498494
0,6,4,0,-0.056765702,0.009096227,-0.010555348,-0.006360982,0.096971841,0.002239025
2,-6,4,0,0.090229722,0.009525366,0.01015721,0.00836583,0.053902018,-0.001586229
2,-4,4,0,0.090198823,0.009320585,0.006780637,0.005592221,0.05517606,-0.001061047
2,-2,4,0,0.090167553,0.009197707,0.003403867,0.00280574,0.055962667,-0.000533622
2,0,4,0,0.090152577,0.00915625,-2.93E-08,-7.97E-08,0.056248888,7.33E-10
2,2,4,0,0.090167293,0.00919771,-0.0034039,-0.002805855,0.05596296,0.000533622
2,4,4,0,0.090198501,0.009320594,-0.006780751,-0.005592336,0.055176443,0.001061063
2,6,4,0,0.090229933,0.009525373,-0.010157351,-0.008365969,0.053901746,0.001586248
4,-6,4,0,0.237556177,0.012111296,0.009642942,0.010364621,0.009566047,-0.000980675
4,-4,4,0,0.238486671,0.011925218,0.006434339,0.006929138,0.010522299,-0.000655358
4,-2,4,0,0.239031007,0.011813702,0.003232594,0.003476917,0.011122635,-0.000330591
4,0,4,0,0.239207521,0.01177596,-2.47E-07,-3.28E-07,0.011353991,2.47E-08
4,2,4,0,0.239030785,0.011813687,-0.003233096,-0.003477546,0.011122822,0.00033064
4,4,4,0,0.238486449,0.011925232,-0.00643466,-0.006929384,0.010522478,0.000655407
4,6,4,0,0.237556404,0.012111321,-0.009643219,-0.010364764,0.009565678,0.000980723
6,-6,4,0,0.384964374,0.016845073,0.009012801,0.012354819,-0.035902355,-0.000423506
6,-4,4,0,0.386826519,0.016695218,0.006038536,0.008273075,-0.035220674,-0.00028711
6,-2,4,0,0.387953297,0.016603162,0.002997835,0.004134807,-0.034819577,-0.000139805
6,0,4,0,0.388346884,0.016573988,-1.85E-07,-3.79E-07,-0.034685311,7.37E-09
6,2,4,0,0.387953149,0.016603149,-0.002998176,-0.004135543,-0.034819488,0.000139815
6,4,4,0,0.386826927,0.016695175,-0.006038945,-0.008273965,-0.035221194,0.000287107
6,6,4,0,0.384964556,0.016844994,-0.009013158,-0.01235565,-0.035902775,0.000423493
8,-6,4,0,0.532200841,0.023705641,0.008268121,0.014334696,-0.082358596,8.42E-05
8,-4,4,0,0.535019422,0.023607973,0.005542535,0.009599744,-0.081997503,5.23E-05
8,-2,4,0,0.536723416,0.023547059,0.002744415,0.004797444,-0.081791476,3.07E-05
8,0,4,0,0.53731326,0.023528952,-3.23E-07,-8.67E-07,-0.081721727,-5.86E-08
8,2,4,0,0.536723139,0.023547008,-0.002745071,-0.004799173,-0.081791399,-3.09E-05
8,4,4,0,0.535019252,0.023607798,-0.005543182,-0.009601529,-0.081997836,-5.25E-05
8,6,4,0,0.53220045,0.023705418,-0.008268696,-0.014336405,-0.082358772,-8.43E-05
10,-6,4,0,0.679016287,0.032659779,0.00741117,0.016301905,-0.129656607,0.000541224
10,-4,4,0,0.682789289,0.03263054,0.004971032,0.010917777,-0.129620474,0.000357867
10,-2,4,0,0.685069479,0.032610728,0.002453251,0.005455648,-0.129612145,0.000184126
10,0,4,0,0.685856051,0.032606953,-4.41E-07,-1.38E-06,-0.129609319,-1.41E-07
10,2,4,0,0.685069927,0.03261058,-0.002454161,-0.0054586,-0.129613082,-0.000184453
10,4,4,0,0.682789493,0.03263037,-0.004971861,-0.010920637,-0.129621309,-0.000358202
10,6,4,0,0.67901619,0.032659583,-0.007411905,-0.016304657,-0.129657317,-0.000541565
12,-6,4,0,0.825160424,0.043662609,0.006445331,0.018254167,-0.177641687,0.000946412
12,-4,4,0,0.82988441,0.04371768,0.004326287,0.012225731,-0.17793392,0.000628692
12,-2,4,0,0.83273937,0.04374844,0.002125642,0.006108829,-0.178126399,0.000319915
12,0,4,0,0.833721929,0.043762315,-5.98E-07,-2.11E-06,-0.178191531,-2.89E-07
12,2,4,0,0.832740023,0.043748195,-0.002126922,-0.00611336,-0.178127931,-0.000320555
12,4,4,0,0.82988485,0.043717321,-0.004327521,-0.012230202,-0.177935541,-0.000629341
12,6,4,0,0.825160163,0.043662222,-0.006446383,-0.018258393,-0.177642936,-0.00094706
14,-6,4,0,0.970384815,0.056657498,0.005375213,0.020189471,-0.226154135,0.001298501
14,-4,4,0,0.976055508,0.056811643,0.003611413,0.013522619,-0.226779021,0.000864096
14,-2,4,0,0.979481186,0.056902716,0.001761885,0.006756082,-0.227172062,0.000437872
14,0,4,0,0.980659556,0.056937514,-8.58E-07,-3.04E-06,-0.22730673,-4.95E-07
14,2,4,0,0.97948203,0.056902359,-0.001763665,-0.006762684,-0.227174479,-0.000439002
14,4,4,0,0.97605511,0.056811641,-0.003613088,-0.013528684,-0.22677959,-0.000865082
14,6,4,0,0.970383888,0.056656911,-0.00537665,-0.020195555,-0.226155755,-0.001299613
16,-6,4,0,1.114437961,0.071576111,0.00420633,0.022106464,-0.275025678,0.001596351
16,-4,4,0,1.121003397,0.071839477,0.002786408,0.014785535,-0.275906254,0.001067413
16,-2,4,0,1.125046882,0.072004166,0.00136607,0.00739718,-0.276583657,0.000537333
16,0,4,0,1.126336502,0.07205478,-1.14E-06,-4.21E-06,-0.276769682,-8.16E-07
16,2,4,0,1.125046058,0.072004068,-0.001368241,-0.007405472,-0.276583611,-0.000538959
16,4,4,0,1.121002942,0.071838809,-0.002788614,-0.014794418,-0.275909106,-0.001069244
16,6,4,0,1.114435965,0.071575255,-0.004208297,-0.02211491,-0.275027721,-0.001598145
18,-6,4,0,1.257085073,0.088340175,0.002945601,0.024001399,-0.324093877,0.001838277
18,-4,4,0,1.264577815,0.088730726,0.001939742,0.016052907,-0.32529997,0.001228681
18,-2,4,0,1.269190065,0.08897398,0.00094044,0.008031133,-0.326190435,0.000617555
18,0,4,0,1.270659776,0.089048744,-1.42E-06,-5.56E-06,-0.326439653,-1.27E-06
18,2,4,0,1.269188539,0.088973739,-0.000943242,-0.008042265,-0.326190462,-0.000620081
18,4,4,0,1.264576808,0.088729938,-0.001942587,-0.016064723,-0.325303627,-0.001231478
18,6,4,0,1.257081933,0.088339102,-0.002948211,-0.024012749,-0.324096584,-0.001841027
20,-6,4,0,1.398080379,0.10686021,0.001600845,0.025873381,-0.373180149,0.002023059
20,-4,4,0,1.40649211,0.107390942,0.001036698,0.017304919,-0.374712493,0.001351565
20,-2,4,0,1.41159204,0.107712552,0.000537476,0.00868652,-0.375699824,0.000675317
20,0,4,0,1.41331689,0.107822413,-1.71E-06,-7.25E-06,-0.376128156,-1.91E-06
20,2,4,0,1.411603839,0.107714482,-0.00053293,-0.008696177,-0.375711538,-0.00067923
20,4,4,0,1.406486006,0.107387217,-0.001041063,-0.017319108,-0.374719838,-0.001355083
20,6,4,0,1.398071848,0.106856087,-0.00160514,-0.025886936,-0.373186829,-0.002026474
-10,-6,6,0,-0.798186364,0.040720994,0.010680571,-0.00417505,0.306804624,-0.006241328
-10,-4,6,0,-0.803969319,0.040774077,0.007134362,-0.002799203,0.309877309,-0.004180241
-10,-2,6,0,-0.807452933,0.040806195,0.003569193,-0.001406026,0.31172846,-0.002095435
-10,0,6,0,-0.808638092,0.040818453,1.99E-06,6.27E-07,0.312358709,-4.40E-07
-10,2,6,0,-0.807454802,0.040806081,-0.003565282,0.001407307,0.311729599,0.00209459
-10,4,6,0,-0.803971895,0.040774251,-0.007130495,0.002800514,0.309878937,0.004179378
-10,6,6,0,-0.798186873,0.04072131,-0.010676964,0.004176054,0.306804688,0.006240524
-8,-6,6,0,-0.656733555,0.030402715,0.010843265,-0.002179922,0.272057042,-0.005367387
-8,-4,6,0,-0.661600138,0.030372234,0.007247154,-0.001462679,0.274879563,-0.003595504
-8,-2,6,0,-0.664528783,0.030353384,0.003627918,-0.000735112,0.276577003,-0.001802616
-8,0,6,0,-0.665519149,0.030348075,1.70E-06,8.36E-07,0.27714857,-3.68E-07
-8,2,6,0,-0.664528927,0.03035337,-0.003624769,0.00073649,0.276577141,0.001801959
-8,4,6,0,-0.661600064,0.030371656,-0.007244195,0.001463692,0.274879681,0.003594836
-8,6,6,0,-0.656731905,0.030402211,-0.010840393,0.002180637,0.272055666,0.005366675
-6,-6,6,0,-0.513716615,0.022100283,0.010913131,-0.000176539,0.235476604,-0.004537746
-6,-4,6,0,-0.517651871,0.022002321,0.007292383,-0.000122748,0.238029022,-0.003039167
-6,-2,6,0,-0.520023213,0.021943189,0.003653151,-6.23E-05,0.23956884,-0.0015242
-6,0,6,0,-0.520817419,0.021923755,1.22E-06,6.07E-07,0.240079025,-2.78E-07
-6,2,6,0,-0.52002147,0.021943059,-0.003650779,6.35E-05,0.239567783,0.001523705
-6,4,6,0,-0.517650937,0.022002067,-0.007290268,0.000123492,0.238028598,0.003038694
-6,6,6,0,-0.513715883,0.022100103,-0.010911282,0.000177029,0.235476244,0.004537347
-4,-6,6,0,-0.369367494,0.015865352,0.010877905,0.001830378,0.197147475,-0.003751571
-4,-4,6,0,-0.372361779,0.015716058,0.007267225,0.001219744,0.199418321,-0.00251203
-4,-2,6,0,-0.374168197,0.01562641,0.003642823,0.000611394,0.200792551,-0.001260352
-4,0,6,0,-0.374779409,0.015596476,7.32E-07,3.03E-07,0.201261872,-1.68E-07
-4,2,6,0,-0.374168102,0.015626331,-0.003641389,-0.000610717,0.200792596,0.001260071
-4,4,6,0,-0.372362112,0.015716107,-0.007265892,-0.001219145,0.199418541,0.002511763
-4,6,6,0,-0.369368006,0.015865316,-0.010876759,-0.001829841,0.197147693,0.003751339
-2,-6,6,0,-0.223925271,0.011737018,0.010733632,0.003838388,0.15716972,-0.003009788
-2,-4,6,0,-0.225970745,0.011553412,0.00716882,0.002562884,0.159148669,-0.002014744
-2,-2,6,0,-0.227208261,0.011443183,0.003595588,0.001285749,0.160351193,-0.001011371
-2,0,6,0,-0.227628252,0.011406132,2.65E-07,1.84E-07,0.160768901,-5.32E-08
-2,2,6,0,-0.227208266,0.011443111,-0.003595077,-0.00128554,0.160350972,0.001011282
-2,4,6,0,-0.225970685,0.011553336,-0.00716829,-0.00256267,0.159148432,0.002014652
-2,6,6,0,-0.223925549,0.011736915,-0.010733047,-0.003838124,0.157169772,0.003009676
0,-6,6,0,-0.077631179,0.009743244,0.010476966,0.005845518,0.115651442,-0.002313236
0,-4,6,0,-0.078722462,0.009542394,0.006995325,0.003905364,0.117329377,-0.001547936
0,-2,6,0,-0.079389208,0.009421867,0.003511541,0.001960179,0.118356343,-0.000777821
0,0,6,0,-0.079619893,0.009381152,1.71E-07,6.35E-08,0.11872377,-3.48E-08
0,2,6,0,-0.079389176,0.009421876,-0.003511183,-0.001959762,0.118356763,0.000777764
0,4,6,0,-0.078722152,0.009542375,-0.006994981,-0.003905111,0.117329496,0.001547874
0,6,6,0,-0.077632512,0.009743287,-0.01047686,-0.00584535,0.115652694,0.002313232
2,-6,6,0,0.069267769,0.009900454,0.010105873,0.007849321,0.072713225,-0.001662947
2,-4,6,0,0.069136253,0.009699396,0.006744875,0.005245714,0.074080599,-0.001112143
2,-2,6,0,0.069041578,0.009578881,0.003388528,0.002633098,0.074927702,-0.000559733
2,0,6,0,0.069001233,0.009537988,-5.36E-08,-1.38E-07,0.075241591,2.67E-09
2,2,6,0,0.069041574,0.009578877,-0.003388666,-0.002633305,0.074927677,0.000559749
2,4,6,0,0.069136533,0.009699394,-0.006744999,-0.005245833,0.074080409,0.001112163
2,6,6,0,0.069268248,0.009900442,-0.010105846,-0.007849217,0.072712931,0.00166295
4,-6,6,0,0.216527529,0.012212917,0.00961912,0.009847907,0.028477883,-0.001059826
4,-4,6,0,0.217357601,0.012028793,0.00641713,0.006582583,0.029527307,-0.000708123
4,-2,6,0,0.217838071,0.011918539,0.003226574,0.003304358,0.030188724,-0.000357509
4,0,6,0,0.217990194,0.011880979,-2.39E-07,-2.99E-07,0.030446644,2.40E-08
4,2,6,0,0.217837057,0.011918544,-0.003227084,-0.003304871,0.030189823,0.000357565
